id	file	line	function	arg_index	definition	expansion_occurrence	domains	images	modes	before_line	before_function	before_name	final_name	decision	semantic_reason	reviewer
P01340	src/open/matrix.c	27	color_lerp_cvector	0	1	0	CVECTOR	OPEN.EXE	modern|retail	27	color_lerp_cvector	from	from	retain	RGB interpolation start endpoint; input only; OPEN matrix.c:32-34 reads from channels as the baseline and subtraction origin.	graphics
P01341	src/open/matrix.c	28	color_lerp_cvector	1	1	0	CVECTOR	OPEN.EXE	modern|retail	28	color_lerp_cvector	to	to	retain	RGB interpolation end endpoint; input only; OPEN matrix.c:32-34 subtracts from channels from to channels before Q12 blending.	graphics
P01342	src/open/matrix.c	29	color_lerp_cvector	2	1	0	CVECTOR	OPEN.EXE	modern|retail	29	color_lerp_cvector	output	output	retain	Writable RGB blend result; CVECTOR code byte unchanged; OPEN matrix.c:32-34 stores only output r/g/b; source endpoints are const.	graphics
P01348	src/open/matrix_rotation.c	11	matrix_set_rotation_x	1	1	0	MATRIX	OPEN.EXE	modern|retail	11	matrix_set_rotation_x	matrix	matrix	retain	Matrix whose rotation coefficients are replaced with an X-axis rotation; GAME matrix_rotation.c:75-83 and OPEN:16-24 write m[3][3] only; SDK MATRIX translation survives.	graphics
P01350	src/open/matrix_rotation.c	28	matrix_set_rotation_y	1	1	0	MATRIX	OPEN.EXE	modern|retail	28	matrix_set_rotation_y	matrix	matrix	retain	Matrix whose rotation coefficients are replaced with a Y-axis rotation; GAME matrix_rotation.c:92-100 and OPEN:33-41 write cosine/sine XZ entries and identity Y; translation survives.	graphics
P01352	src/open/matrix_rotation.c	45	matrix_set_rotation_z	1	1	0	MATRIX	OPEN.EXE	modern|retail	45	matrix_set_rotation_z	matrix	matrix	retain	Matrix whose rotation coefficients are replaced with a Z-axis rotation; GAME matrix_rotation.c:109-117 and OPEN:50-58 write XY cosine/sine and identity Z; translation survives.	graphics
P01353	src/open/matrix_rotation.c	62	matrix_set_rotation_yxz	0	1	0	KfEulerAngles	OPEN.EXE	modern|retail	62	matrix_set_rotation_yxz	angles	angles	retain	Input Euler XYZ angle triplet composed in YXZ order; Both image implementations read angles.z/x/y into Z/X/Y rotation constructors and multiply the temporary matrices.	graphics
P01354	src/open/matrix_rotation.c	62	matrix_set_rotation_yxz	1	1	0	MATRIX	OPEN.EXE	modern|retail	62	matrix_set_rotation_yxz	matrix	matrix	retain	Destination rotation matrix composed through SDK matrix operations; Both image implementations build X into matrix then multiply Z and Y temporaries through MulMatrix/MulMatrix2.	graphics
P01355	src/open/matrix_rotation.c	74	debug_dump_matrix	0	1	0	MATRIX	OPEN.EXE	modern|retail	74	debug_dump_matrix	matrix	matrix	retain	Debug output reads each matrix coefficient; no source/destination transform role.	root
P01356	src/open/matrix_rotation.c	87	pitch_yaw_to_forward_vector	0	1	0	KfEulerAngles	OPEN.EXE	modern|retail	87	pitch_yaw_to_forward_vector	angles	angles	retain	Input Euler pitch and yaw derive the forward vector; roll storage is not used by this operation.	root
P01357	src/open/matrix_rotation.c	87	pitch_yaw_to_forward_vector	1	1	0	SVECTOR	OPEN.EXE	modern|retail	87	pitch_yaw_to_forward_vector	direction	direction	retain	Output forward direction, distinct from an input rotation despite identical SDK vector layout.	root
P01358	src/open/opening_controller.c	23	opening_run	0	1	0	KfOverlayMode	OPEN.EXE	modern|retail	23	opening_run	overlay_mode	overlay_mode	retain	Complete intro/ending flow selector transported from PSX into OPEN; shared name with display setup.	root
P01359	src/open/opening_entity_pool.c	29	opening_entity_find_by_object_id	0	1	0	KfOpeningEntity	OPEN.EXE	modern|retail	29	opening_entity_find_by_object_id	entities	entities	retain	Start of a sentinel-terminated entity sequence to search; OPEN opening_entity_pool.c:31-38 advances a local entity pointer until FREE, comparing each object's ID.	graphics
P01360	src/open/opening_entity_pool.c	29	opening_entity_find_by_object_id	1	1	0	KfOpeningModelId	OPEN.EXE	modern|retail	29	opening_entity_find_by_object_id	object_id	object_id	retain	Searched value of the entity object's model-ID field; OPEN opening_entity_pool.c:35 compares entity.object_id with this value; name aligns the field and helper operation while enum identifies OPEN resource domain.	graphics
P01361	src/open/opening_entity_pool.c	46	opening_entity_pool_load_placements	0	1	0	KfMapObjectPlacement	OPEN.EXE	modern|retail	46	opening_entity_pool_load_placements	placements	placements	retain	Start of serialized placement records used to populate the entity pool; OPEN opening_entity_pool.c:49-82 reads tile/local coordinates,yaw,object_id; pointer advances only until the placement terminator.	graphics
P01365	src/open/opening_render.c	10	opening_render_frame	0	1	0	VECTOR	OPEN.EXE	modern|retail	10	opening_render_frame	position	position_or_null	rename	Optional replacement view position; NULL reuses stored position; OPEN opening_render.c:12 forwards to render_set_view_transform; cylinder animator calls NULL,NULL and view setter independently guards position.	graphics
P01366	src/open/opening_render.c	10	opening_render_frame	1	1	0	SVECTOR	OPEN.EXE	modern|retail	10	opening_render_frame	rotation	rotation_or_null	rename	Optional replacement view rotation; NULL reuses stored rotation; OPEN opening_render.c:12 forwards to render_set_view_transform; render.c:75 guards rotation independently of position.	graphics
P01367	src/open/opening_render.c	20	sprite_add_g4	0	1	0	KfScreenRect	OPEN.EXE	modern|retail	20	sprite_add_g4	position	rectangle	rename	Full destination rectangle shared by four independently colored vertices; OPEN opening_render.c:27 passes x,y,w,h to setXYWH, then publishes one CVECTOR to each vertex.	graphics
P01368	src/open/opening_render.c	20	sprite_add_g4	1	1	0	CVECTOR	OPEN.EXE	modern|retail	20	sprite_add_g4	color0	color0	retain	RGB for SDK quad vertex zero; OPEN opening_render.c:28 passes color0 channels to setRGB0; numeric suffix identifies a concrete SDK vertex ordinal.	graphics
P01369	src/open/opening_render.c	20	sprite_add_g4	2	1	0	CVECTOR	OPEN.EXE	modern|retail	20	sprite_add_g4	color1	color1	retain	RGB for SDK quad vertex one; OPEN opening_render.c:29 passes color1 channels to setRGB1; distinct role from color0 despite same type.	graphics
P01370	src/open/opening_render.c	21	sprite_add_g4	3	1	0	CVECTOR	OPEN.EXE	modern|retail	21	sprite_add_g4	color2	color2	retain	RGB for SDK quad vertex two; OPEN opening_render.c:30 passes color2 channels to setRGB2; distinct role from color1 despite same type.	graphics
P01371	src/open/opening_render.c	21	sprite_add_g4	4	1	0	CVECTOR	OPEN.EXE	modern|retail	21	sprite_add_g4	color3	color3	retain	RGB for SDK quad vertex three; OPEN opening_render.c:31 passes color3 channels to setRGB3; retains authored gradient ordering.	graphics
P01372	src/open/opening_scene0_render.c	7	opening_scene0_render_frame	0	1	0	VECTOR	OPEN.EXE	modern|retail	7	opening_scene0_render_frame	position	position_or_null	rename	Optional replacement view position forwarded by the scene-zero frame wrapper; OPEN opening_scene0_render.c:9 passes through unmodified to the shared optional-pose API; only extra map/item rendering differs from opening_render_frame.	graphics
P01373	src/open/opening_scene0_render.c	7	opening_scene0_render_frame	1	1	0	SVECTOR	OPEN.EXE	modern|retail	7	opening_scene0_render_frame	rotation	rotation_or_null	rename	Optional replacement view rotation forwarded by the scene-zero frame wrapper; OPEN opening_scene0_render.c:9 passes through unmodified to the shared optional-pose API; no local dereference narrows that contract.	graphics
P01375	src/open/opening_scenes.c	325	opening_cylinder_transition	0	1	0	KfOpeningCylinderTransitionMode	OPEN.EXE	modern|retail	325	opening_cylinder_transition	transition_mode	transition_mode	retain	Cylinder transition grow/shrink and removal policy; enclosing type/function now identify the cylinder consistently.	root
P01376	src/open/opening_scenes.c	325	opening_cylinder_transition	1	1	0	VECTOR	OPEN.EXE	modern|retail	325	opening_cylinder_transition	position	position	retain	Required world position of the cylinder instances; unlike view-transform setters NULL is unsupported.	root
P01377	src/open/render.c	39	tmd_select	0	1	0	KfTmdSlot	OPEN.EXE	modern|retail	39	tmd_select	slot	slot	retain	Registered TMD slot selected as the current asset; GAME render.c:291 and OPEN:41 load slots[encoded slot] into current_asset.	graphics
P01379	src/open/render.c	51	tmd_set_current_vertices	0	1	0	KfPackedSVector	OPEN.EXE	modern|retail	51	tmd_set_current_vertices	vertices	vertices	retain	Pointer to the packed vertex sequence selected for subsequent TMD projection; GAME render.c:303 and OPEN:53 publish vertices into current_tmd_vertices; no copy, allocation or transformation occurs here.	graphics
P01381	src/open/render.c	66	render_set_view_transform	0	1	0	VECTOR	OPEN.EXE	modern|retail	66	render_set_view_transform	position	position_or_null	rename	Optional replacement stored view position and derived view-cell coordinates; GAME render.c:320-324 and OPEN:70-74 guard position!=NULL before copying and recomputing cells; NULL preserves them.	graphics
P01382	src/open/render.c	66	render_set_view_transform	1	1	0	SVECTOR	OPEN.EXE	modern|retail	66	render_set_view_transform	rotation	rotation_or_null	rename	Optional replacement stored view rotation used to rebuild view/pitch matrices; GAME render.c:325-332 and OPEN:75-82 guard rotation!=NULL then rebuild matrices from stored rotation; position and rotation nullability are independent.	graphics
P01383	src/open/render.c	201	tmd_register	0	1	0	KfTmdSlot	OPEN.EXE	modern|retail	201	tmd_register	slot	slot	retain	Registry slot that receives and selects the supplied TMD asset; GAME render.c:450 and OPEN:203 store tmd into slots[encoded slot] and current_asset before preparing primitive indices.	graphics
P01384	src/open/render.c	201	tmd_register	1	1	0	KfTmdHeader	OPEN.EXE	modern|retail	201	tmd_register	tmd	tmd	retain	Root header of the TMD asset installed into the registry; Both implementations publish this pointer as current_asset and then mutate its prepared primitive indices through the current asset.	graphics
P01385	src/open/render.c	208	tmd_release_last_allocation	0	1	0	KfTmdSlot	OPEN.EXE	modern|retail	208	tmd_release_last_allocation	slot	slot	retain	Preserved slot-domain ABI argument ignored by the stack-allocation release body; GAME render.c:455-458 and OPEN:208-211 do not read slot; both unconditionally call memory_release_last without indexing or clearing TMD slots. Retain the API domain name while recording that the current bodies ignore it.	graphics
P01391	src/open/render_init.c	48	lighting_set_active_color_matrix	0	1	0	KfOpenColorPreset	OPEN.EXE	modern|retail	48	lighting_set_active_color_matrix	preset	preset	retain	OPEN color-matrix-table selector; OPEN render_init.c:50 encodes this preset as color_matrix_table index passed to SetColorMatrix; GAME has a separate enum/table.	graphics
P01392	src/open/render_init.c	110	display_initialize	0	1	0	KfOverlayMode	OPEN.EXE	modern|retail	110	display_initialize	overlay_mode	overlay_mode	retain	Transported intro/ending selection controlling display setup; OPEN opening_run passes the same selector at retail0x80015718; render_init.c chooses reset/output paths and controller also dispatches scenes.	graphics
P01397	src/open/render_map_cells.c	10	render_map_cell	2	1	0	KfCellVisibility	OPEN.EXE	modern|retail	10	render_map_cell	cell	visibility	rename	Near/distant visibility class selecting a mesh bank for the coordinate; GAME render_map_cells.c:78 and OPEN:27 use the value only to add KF_MAP_MESHES_PER_BANK for DISTANT; row/col already identify the cell.	graphics
P01398	src/open/render_sprite.c	11	render_enqueue_sprite	0	1	0	KfSpriteQuad	OPEN.EXE	modern|retail	11	render_enqueue_sprite	sprite	sprite	retain	Sprite geometry and UV descriptor projected into an FT4 packet; Both image bodies build four corners from sprite.x/y/w/h and packet UV spans from sprite.u/v; SDK packet storage is a different local object.	graphics
P01400	src/open/render_sprite.c	11	render_enqueue_sprite	2	1	0	KfSpriteDepthCueMode	OPEN.EXE	modern|retail	11	render_enqueue_sprite	depth_cue_mode	depth_cue_mode	retain	Policy selecting normal versus boosted GTE depth-cue factor; GAME render_enqueuers.c:808 and OPEN render_sprite.c:49 compare BOOSTED and add half the factor before NormalColorDpq.	graphics
P01413	src/open/sound_ref.c	6	sound_ref_play	0	1	0	SoundRef	OPEN.EXE	modern|retail	6	sound_ref_play	sound	sound	retain	SoundRef supplies the sound identity played with the explicit volume in both images.	root
P01415	src/open/sprite_add_ft4.c	5	sprite_add_ft4	0	1	0	KfScreenRect	OPEN.EXE	modern|retail	5	sprite_add_ft4	position	rectangle	rename	Full destination rectangle including width and height; GAME sprite_add_ft4.c:15 and OPEN:14 pass x,y,w,h to setXYWH independently of the separate texture-coordinate descriptor.	graphics
P01419	src/open/sprite_add_ft4.c	6	sprite_add_ft4	4	1	0	CVECTOR	OPEN.EXE	modern|retail	6	sprite_add_ft4	color	color	retain	Uniform RGB modulation for the textured flat quad; Both image implementations pass color.r/g/b to setRGB0 after setting texcoords,tpage and clut.	graphics
P01421	src/open/sprite_add_ft4.c	25	sprite_add_f4	0	1	0	KfScreenRect	OPEN.EXE	modern|retail	25	sprite_add_f4	position	rectangle	rename	Full destination rectangle including width and height; OPEN sprite_add_ft4.c:31 passes x,y,w,h to setXYWH; this is broader than a position vector.	graphics
P01422	src/open/sprite_add_ft4.c	25	sprite_add_f4	1	1	0	CVECTOR	OPEN.EXE	modern|retail	25	sprite_add_f4	color	color	retain	Uniform RGB applied to the untextured flat quad; OPEN sprite_add_ft4.c:32 supplies color.r/g/b to setRGB0; no interpolation or per-vertex color selection occurs.	graphics
P01425	src/open/vector_math.c	6	vector3s_scale_shift12	1	1	0	SVECTOR	OPEN.EXE	modern|retail	6	vector3s_scale_shift12	vector	vector	retain	Three-component signed vector scaled in place in GAME and OPEN.	root
